group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
intial_100_fanal_9999,,,,,51628933.0,ns,1908
intial_100_fanal_9999,,,,,56842642.0,ns,1944
intial_100_fanal_9999,,,,,54626540.0,ns,1980
intial_100_fanal_9999,,,,,56780486.0,ns,2016
intial_100_fanal_9999,,,,,57310403.0,ns,2052
intial_100_fanal_9999,,,,,58062474.0,ns,2088
intial_100_fanal_9999,,,,,57699465.0,ns,2124
intial_100_fanal_9999,,,,,59542654.0,ns,2160
intial_100_fanal_9999,,,,,61906273.0,ns,2196
intial_100_fanal_9999,,,,,71299236.0,ns,2232
intial_100_fanal_9999,,,,,63872915.0,ns,2268
intial_100_fanal_9999,,,,,64018611.0,ns,2304
intial_100_fanal_9999,,,,,64618631.0,ns,2340
intial_100_fanal_9999,,,,,62689617.0,ns,2376
intial_100_fanal_9999,,,,,62276561.0,ns,2412
intial_100_fanal_9999,,,,,65396273.0,ns,2448
intial_100_fanal_9999,,,,,66351646.0,ns,2484
intial_100_fanal_9999,,,,,71681012.0,ns,2520
intial_100_fanal_9999,,,,,68179760.0,ns,2556
intial_100_fanal_9999,,,,,69620928.0,ns,2592
intial_100_fanal_9999,,,,,72615309.0,ns,2628
intial_100_fanal_9999,,,,,73915571.0,ns,2664
intial_100_fanal_9999,,,,,73755415.0,ns,2700
intial_100_fanal_9999,,,,,73435334.0,ns,2736
intial_100_fanal_9999,,,,,77993603.0,ns,2772
intial_100_fanal_9999,,,,,74347961.0,ns,2808
intial_100_fanal_9999,,,,,78126838.0,ns,2844
intial_100_fanal_9999,,,,,78223240.0,ns,2880
intial_100_fanal_9999,,,,,78428242.0,ns,2916
intial_100_fanal_9999,,,,,82851044.0,ns,2952
intial_100_fanal_9999,,,,,90865085.0,ns,2988
intial_100_fanal_9999,,,,,85382310.0,ns,3024
intial_100_fanal_9999,,,,,84122364.0,ns,3060
intial_100_fanal_9999,,,,,87288028.0,ns,3096
intial_100_fanal_9999,,,,,88214948.0,ns,3132
intial_100_fanal_9999,,,,,87925876.0,ns,3168
intial_100_fanal_9999,,,,,92814363.0,ns,3204
intial_100_fanal_9999,,,,,93301314.0,ns,3240
intial_100_fanal_9999,,,,,93901443.0,ns,3276
intial_100_fanal_9999,,,,,95022522.0,ns,3312
intial_100_fanal_9999,,,,,92770661.0,ns,3348
intial_100_fanal_9999,,,,,97249568.0,ns,3384
intial_100_fanal_9999,,,,,94854861.0,ns,3420
intial_100_fanal_9999,,,,,96877610.0,ns,3456
intial_100_fanal_9999,,,,,97467486.0,ns,3492
intial_100_fanal_9999,,,,,97403983.0,ns,3528
intial_100_fanal_9999,,,,,99520821.0,ns,3564
intial_100_fanal_9999,,,,,99033857.0,ns,3600
