Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Swap\g,Total\g
1970-01-01T00:00:00+00:00,263413760,0,816664576,52842496,0,31628300288
1970-01-01T00:00:00+00:00,263413760,0,816664576,52842496,0,31628300288
1970-01-01T00:00:00+00:00,263413760,0,816664576,52842496,0,31628300288
1970-01-01T00:00:00+00:00,263413760,0,816664576,52842496,0,31628300288
1970-01-01T00:00:00+00:00,263413760,0,816664576,52842496,0,31628300288
1970-01-01T00:00:00+00:00,263413760,0,816664576,52842496,0,31628300288
1970-01-01T00:00:00+00:00,263413760,0,816664576,52842496,0,31628300288
1970-01-01T00:00:00+00:00,263669896.53,0,816832785.07,52957184,0,31628300288
1970-01-01T00:00:00+00:00,263688192,0,816844800,52965376,0,31628300288
1970-01-01T00:00:00+00:00,263688192,0,816844800,52965376,0,31628300288
1970-01-01T00:00:00+00:00,263688192,0,816844800,52965376,0,31628300288
1970-01-01T00:00:00+00:00,263688192,0,816844800,52965376,0,31628300288
1970-01-01T00:00:00+00:00,263688192,0,816844800,52965376,0,31628300288
1970-01-01T00:00:00+00:00,263688192,0,816844800,52965376,0,31628300288
1970-01-01T00:00:00+00:00,263688192,0,816844800,52965376,0,31628300288
1970-01-01T00:00:00+00:00,263688192,0,816844800,52965376,0,31628300288
1970-01-01T00:00:00+00:00,263688192,0,816844800,52965376,0,31628300288
1970-01-01T00:00:00+00:00,263688192,0,816844800,52965376,0,31628300288
1970-01-01T00:00:00+00:00,263688192,0,816844800,52965376,0,31628300288
1970-01-01T00:00:00+00:00,262800725.33,0,817103940.27,53075421.867,0,31628300288
1970-01-01T00:00:00+00:00,262664192,0,817143808,53092352,0,31628300288
1970-01-01T00:00:00+00:00,262664192,0,817143808,53092352,0,31628300288
1970-01-01T00:00:00+00:00,262664192,0,817143808,53092352,0,31628300288
1970-01-01T00:00:00+00:00,262664192,0,817143808,53092352,0,31628300288
1970-01-01T00:00:00+00:00,262664192,0,817143808,53092352,0,31628300288
