group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
intial_100_fanal_9,,,,,783216.0,ns,23821
intial_100_fanal_9,,,,,1590751.0,ns,47642
intial_100_fanal_9,,,,,2400510.0,ns,71463
intial_100_fanal_9,,,,,3169596.0,ns,95284
intial_100_fanal_9,,,,,3938760.0,ns,119105
intial_100_fanal_9,,,,,4820236.0,ns,142926
intial_100_fanal_9,,,,,5648371.0,ns,166747
intial_100_fanal_9,,,,,6308058.0,ns,190568
intial_100_fanal_9,,,,,7212644.0,ns,214389
intial_100_fanal_9,,,,,7995344.0,ns,238210
intial_100_fanal_9,,,,,8881328.0,ns,262031
intial_100_fanal_9,,,,,9729054.0,ns,285852
intial_100_fanal_9,,,,,10330247.0,ns,309673
intial_100_fanal_9,,,,,11142505.0,ns,333494
intial_100_fanal_9,,,,,11917646.0,ns,357315
intial_100_fanal_9,,,,,12705346.0,ns,381136
intial_100_fanal_9,,,,,13552249.0,ns,404957
intial_100_fanal_9,,,,,17770160.0,ns,428778
intial_100_fanal_9,,,,,15592473.0,ns,452599
intial_100_fanal_9,,,,,15979439.0,ns,476420
intial_100_fanal_9,,,,,16800853.0,ns,500241
intial_100_fanal_9,,,,,17778358.0,ns,524062
intial_100_fanal_9,,,,,18490328.0,ns,547883
intial_100_fanal_9,,,,,19265597.0,ns,571704
intial_100_fanal_9,,,,,19951589.0,ns,595525
intial_100_fanal_9,,,,,20901032.0,ns,619346
intial_100_fanal_9,,,,,21710465.0,ns,643167
intial_100_fanal_9,,,,,22335492.0,ns,666988
intial_100_fanal_9,,,,,23426218.0,ns,690809
intial_100_fanal_9,,,,,24031768.0,ns,714630
intial_100_fanal_9,,,,,28242188.0,ns,738451
intial_100_fanal_9,,,,,25691770.0,ns,762272
intial_100_fanal_9,,,,,26456577.0,ns,786093
intial_100_fanal_9,,,,,27203755.0,ns,809914
intial_100_fanal_9,,,,,28078571.0,ns,833735
intial_100_fanal_9,,,,,29080829.0,ns,857556
intial_100_fanal_9,,,,,29740174.0,ns,881377
intial_100_fanal_9,,,,,30519246.0,ns,905198
intial_100_fanal_9,,,,,34818238.0,ns,929019
intial_100_fanal_9,,,,,31663282.0,ns,952840
intial_100_fanal_9,,,,,33028626.0,ns,976661
intial_100_fanal_9,,,,,33559964.0,ns,1000482
intial_100_fanal_9,,,,,34205218.0,ns,1024303
intial_100_fanal_9,,,,,35215217.0,ns,1048124
intial_100_fanal_9,,,,,36169920.0,ns,1071945
intial_100_fanal_9,,,,,36622187.0,ns,1095766
intial_100_fanal_9,,,,,41174368.0,ns,1119587
intial_100_fanal_9,,,,,38269493.0,ns,1143408
intial_100_fanal_9,,,,,39589889.0,ns,1167229
intial_100_fanal_9,,,,,39962937.0,ns,1191050
intial_100_fanal_9,,,,,40891455.0,ns,1214871
intial_100_fanal_9,,,,,41628935.0,ns,1238692
intial_100_fanal_9,,,,,45872523.0,ns,1262513
intial_100_fanal_9,,,,,42944150.0,ns,1286334
intial_100_fanal_9,,,,,43954540.0,ns,1310155
intial_100_fanal_9,,,,,44832061.0,ns,1333976
intial_100_fanal_9,,,,,45278534.0,ns,1357797
intial_100_fanal_9,,,,,46742333.0,ns,1381618
intial_100_fanal_9,,,,,47117996.0,ns,1405439
intial_100_fanal_9,,,,,47960444.0,ns,1429260
intial_100_fanal_9,,,,,48698987.0,ns,1453081
intial_100_fanal_9,,,,,50004388.0,ns,1476902
intial_100_fanal_9,,,,,52006398.0,ns,1500723
intial_100_fanal_9,,,,,52850447.0,ns,1524544
intial_100_fanal_9,,,,,53128410.0,ns,1548365
intial_100_fanal_9,,,,,53375699.0,ns,1572186
intial_100_fanal_9,,,,,53181170.0,ns,1596007
intial_100_fanal_9,,,,,54505701.0,ns,1619828
intial_100_fanal_9,,,,,55576529.0,ns,1643649
intial_100_fanal_9,,,,,56668422.0,ns,1667470
intial_100_fanal_9,,,,,58066611.0,ns,1691291
intial_100_fanal_9,,,,,61346816.0,ns,1715112
intial_100_fanal_9,,,,,59987323.0,ns,1738933
intial_100_fanal_9,,,,,60394338.0,ns,1762754
intial_100_fanal_9,,,,,60112460.0,ns,1786575
intial_100_fanal_9,,,,,66003729.0,ns,1810396
intial_100_fanal_9,,,,,61752146.0,ns,1834217
intial_100_fanal_9,,,,,62601080.0,ns,1858038
intial_100_fanal_9,,,,,63172329.0,ns,1881859
intial_100_fanal_9,,,,,69698267.0,ns,1905680
intial_100_fanal_9,,,,,65803985.0,ns,1929501
intial_100_fanal_9,,,,,66151823.0,ns,1953322
intial_100_fanal_9,,,,,66256390.0,ns,1977143
intial_100_fanal_9,,,,,67593440.0,ns,2000964
intial_100_fanal_9,,,,,68495723.0,ns,2024785
intial_100_fanal_9,,,,,68642306.0,ns,2048606
intial_100_fanal_9,,,,,69457254.0,ns,2072427
intial_100_fanal_9,,,,,75401224.0,ns,2096248
intial_100_fanal_9,,,,,71319032.0,ns,2120069
intial_100_fanal_9,,,,,72681655.0,ns,2143890
intial_100_fanal_9,,,,,76973682.0,ns,2167711
intial_100_fanal_9,,,,,73285713.0,ns,2191532
intial_100_fanal_9,,,,,74164981.0,ns,2215353
intial_100_fanal_9,,,,,79000132.0,ns,2239174
intial_100_fanal_9,,,,,76928147.0,ns,2262995
intial_100_fanal_9,,,,,76805823.0,ns,2286816
intial_100_fanal_9,,,,,89802682.0,ns,2310637
intial_100_fanal_9,,,,,78346193.0,ns,2334458
intial_100_fanal_9,,,,,78767156.0,ns,2358279
intial_100_fanal_9,,,,,79991857.0,ns,2382100
