group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
intial_1000_fanal_99,,,,,1016802.0,ns,3089
intial_1000_fanal_99,,,,,1971963.0,ns,6178
intial_1000_fanal_99,,,,,2926043.0,ns,9267
intial_1000_fanal_99,,,,,3863939.0,ns,12356
intial_1000_fanal_99,,,,,4870901.0,ns,15445
intial_1000_fanal_99,,,,,5841654.0,ns,18534
intial_1000_fanal_99,,,,,6780747.0,ns,21623
intial_1000_fanal_99,,,,,7831721.0,ns,24712
intial_1000_fanal_99,,,,,8688426.0,ns,27801
intial_1000_fanal_99,,,,,9758883.0,ns,30890
intial_1000_fanal_99,,,,,10822258.0,ns,33979
intial_1000_fanal_99,,,,,11697628.0,ns,37068
intial_1000_fanal_99,,,,,12485298.0,ns,40157
intial_1000_fanal_99,,,,,13607553.0,ns,43246
intial_1000_fanal_99,,,,,15124369.0,ns,46335
intial_1000_fanal_99,,,,,16109894.0,ns,49424
intial_1000_fanal_99,,,,,17299058.0,ns,52513
intial_1000_fanal_99,,,,,18318844.0,ns,55602
intial_1000_fanal_99,,,,,23621353.0,ns,58691
intial_1000_fanal_99,,,,,19259626.0,ns,61780
intial_1000_fanal_99,,,,,20324568.0,ns,64869
intial_1000_fanal_99,,,,,21703198.0,ns,67958
intial_1000_fanal_99,,,,,22907517.0,ns,71047
intial_1000_fanal_99,,,,,23915275.0,ns,74136
intial_1000_fanal_99,,,,,25083633.0,ns,77225
intial_1000_fanal_99,,,,,25679118.0,ns,80314
intial_1000_fanal_99,,,,,26956404.0,ns,83403
intial_1000_fanal_99,,,,,27782289.0,ns,86492
intial_1000_fanal_99,,,,,28838357.0,ns,89581
intial_1000_fanal_99,,,,,28990503.0,ns,92670
intial_1000_fanal_99,,,,,30216306.0,ns,95759
intial_1000_fanal_99,,,,,31392483.0,ns,98848
intial_1000_fanal_99,,,,,32756209.0,ns,101937
intial_1000_fanal_99,,,,,34661351.0,ns,105026
intial_1000_fanal_99,,,,,34618749.0,ns,108115
intial_1000_fanal_99,,,,,35602404.0,ns,111204
intial_1000_fanal_99,,,,,36970846.0,ns,114293
intial_1000_fanal_99,,,,,37587519.0,ns,117382
intial_1000_fanal_99,,,,,38227717.0,ns,120471
intial_1000_fanal_99,,,,,39939608.0,ns,123560
intial_1000_fanal_99,,,,,41621041.0,ns,126649
intial_1000_fanal_99,,,,,41481904.0,ns,129738
intial_1000_fanal_99,,,,,42546815.0,ns,132827
intial_1000_fanal_99,,,,,43211198.0,ns,135916
intial_1000_fanal_99,,,,,45068167.0,ns,139005
intial_1000_fanal_99,,,,,46585743.0,ns,142094
intial_1000_fanal_99,,,,,47339787.0,ns,145183
intial_1000_fanal_99,,,,,52562535.0,ns,148272
intial_1000_fanal_99,,,,,47971758.0,ns,151361
intial_1000_fanal_99,,,,,49818328.0,ns,154450
intial_1000_fanal_99,,,,,50337678.0,ns,157539
intial_1000_fanal_99,,,,,51226735.0,ns,160628
intial_1000_fanal_99,,,,,52703874.0,ns,163717
intial_1000_fanal_99,,,,,52316660.0,ns,166806
intial_1000_fanal_99,,,,,52389997.0,ns,169895
intial_1000_fanal_99,,,,,54281641.0,ns,172984
intial_1000_fanal_99,,,,,57235747.0,ns,176073
intial_1000_fanal_99,,,,,59152909.0,ns,179162
intial_1000_fanal_99,,,,,57064960.0,ns,182251
intial_1000_fanal_99,,,,,60355691.0,ns,185340
intial_1000_fanal_99,,,,,59485773.0,ns,188429
intial_1000_fanal_99,,,,,65565918.0,ns,191518
intial_1000_fanal_99,,,,,61339640.0,ns,194607
intial_1000_fanal_99,,,,,63730265.0,ns,197696
intial_1000_fanal_99,,,,,61967975.0,ns,200785
intial_1000_fanal_99,,,,,64659394.0,ns,203874
intial_1000_fanal_99,,,,,65577997.0,ns,206963
intial_1000_fanal_99,,,,,66204782.0,ns,210052
intial_1000_fanal_99,,,,,67346023.0,ns,213141
