Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Swap\g,Total\g
1970-01-01T00:00:00+00:00,20591706112,0,365887488,18939904,0,31628300288
1970-01-01T00:00:00+00:00,20591706112,0,365887488,18939904,0,31628300288
1970-01-01T00:00:00+00:00,13095627435,0,365890218.67,18983594.667,0,31628300288
1970-01-01T00:00:00+00:00,9347588096,0,365891584,19005440,0,31628300288
1970-01-01T00:00:00+00:00,9347588096,0,365891584,19005440,0,31628300288
1970-01-01T00:00:00+00:00,26063036416,0,365912064,19070976,0,31628300288
1970-01-01T00:00:00+00:00,26063036416,0,365912064,19070976,0,31628300288
1970-01-01T00:00:00+00:00,26063036416,0,365912064,19070976,0,31628300288
1970-01-01T00:00:00+00:00,26063036416,0,365912064,19070976,0,31628300288
1970-01-01T00:00:00+00:00,26063036416,0,365912064,19070976,0,31628300288
1970-01-01T00:00:00+00:00,26063036416,0,365912064,19070976,0,31628300288
1970-01-01T00:00:00+00:00,26063036416,0,365912064,19070976,0,31628300288
1970-01-01T00:00:00+00:00,26063036416,0,365912064,19070976,0,31628300288
1970-01-01T00:00:00+00:00,26063036416,0,365912064,19070976,0,31628300288
1970-01-01T00:00:00+00:00,26063036416,0,365912064,19070976,0,31628300288
1970-01-01T00:00:00+00:00,26063036416,0,365912064,19070976,0,31628300288
1970-01-01T00:00:00+00:00,26063036416,0,365912064,19070976,0,31628300288
1970-01-01T00:00:00+00:00,26063069184,0,365940736,19333120,0,31628300288
1970-01-01T00:00:00+00:00,8869852501.3,0,365957120,19376810.667,0,31628300288
1970-01-01T00:00:00+00:00,273244160,0,365965312,19398656,0,31628300288
1970-01-01T00:00:00+00:00,273244160,0,365965312,19398656,0,31628300288
1970-01-01T00:00:00+00:00,275501056,0,366092288,19456000,0,31628300288
1970-01-01T00:00:00+00:00,275501056,0,366092288,19456000,0,31628300288
1970-01-01T00:00:00+00:00,275501056,0,366092288,19456000,0,31628300288
1970-01-01T00:00:00+00:00,275501056,0,366092288,19456000,0,31628300288
1970-01-01T00:00:00+00:00,275501056,0,366092288,19456000,0,31628300288
1970-01-01T00:00:00+00:00,275501056,0,366092288,19456000,0,31628300288
1970-01-01T00:00:00+00:00,275501056,0,366092288,19456000,0,31628300288
1970-01-01T00:00:00+00:00,275501056,0,366092288,19456000,0,31628300288
1970-01-01T00:00:00+00:00,275501056,0,366092288,19456000,0,31628300288
1970-01-01T00:00:00+00:00,275501056,0,366092288,19456000,0,31628300288
1970-01-01T00:00:00+00:00,275501056,0,366092288,19456000,0,31628300288
1970-01-01T00:00:00+00:00,275501056,0,366092288,19456000,0,31628300288
1970-01-01T00:00:00+00:00,275247104,0,366211072,19701760,0,31628300288
1970-01-01T00:00:00+00:00,274771968,0,368201728,19745450.667,0,31628300288
1970-01-01T00:00:00+00:00,274534400,0,369197056,19767296,0,31628300288
1970-01-01T00:00:00+00:00,274534400,0,369197056,19767296,0,31628300288
1970-01-01T00:00:00+00:00,274534400,0,369197056,19767296,0,31628300288
1970-01-01T00:00:00+00:00,274534400,0,369197056,19767296,0,31628300288
1970-01-01T00:00:00+00:00,274534400,0,369197056,19767296,0,31628300288
1970-01-01T00:00:00+00:00,274534400,0,369197056,19767296,0,31628300288
1970-01-01T00:00:00+00:00,274534400,0,369197056,19767296,0,31628300288
1970-01-01T00:00:00+00:00,3842103978.7,0,369207978.67,19892906.667,0,31628300288
1970-01-01T00:00:00+00:00,5625888768,0,369213440,19955712,0,31628300288
1970-01-01T00:00:00+00:00,5625888768,0,369213440,19955712,0,31628300288
1970-01-01T00:00:00+00:00,7499198464,0,369213440,20021248,0,31628300288
1970-01-01T00:00:00+00:00,7499198464,0,369213440,20021248,0,31628300288
1970-01-01T00:00:00+00:00,11770548224,0,369313109.33,20040362.667,0,31628300288
1970-01-01T00:00:00+00:00,20313247744,0,369512448,20078592,0,31628300288
1970-01-01T00:00:00+00:00,20313247744,0,369512448,20078592,0,31628300288
1970-01-01T00:00:00+00:00,20480949453,0,369546854.4,20117913.6,0,31628300288
1970-01-01T00:00:00+00:00,20592750592,0,369569792,20144128,0,31628300288
1970-01-01T00:00:00+00:00,20592750592,0,369569792,20144128,0,31628300288
1970-01-01T00:00:00+00:00,15809122304,0,369569792,20201472,0,31628300288
1970-01-01T00:00:00+00:00,15809122304,0,369569792,20201472,0,31628300288
1970-01-01T00:00:00+00:00,17084740130,0,369602560,20218948.267,0,31628300288
1970-01-01T00:00:00+00:00,20592689152,0,369692672,20267008,0,31628300288
1970-01-01T00:00:00+00:00,20592689152,0,369692672,20267008,0,31628300288
1970-01-01T00:00:00+00:00,14244552704,0,369769130.67,20305237.333,0,31628300288
1970-01-01T00:00:00+00:00,11070484480,0,369807360,20324352,0,31628300288
1970-01-01T00:00:00+00:00,11070484480,0,369807360,20324352,0,31628300288
1970-01-01T00:00:00+00:00,16084721664,0,369815552,20389888,0,31628300288
1970-01-01T00:00:00+00:00,16084721664,0,369815552,20389888,0,31628300288
1970-01-01T00:00:00+00:00,18748331895,0,369830843.73,20407364.267,0,31628300288
1970-01-01T00:00:00+00:00,26073260032,0,369872896,20455424,0,31628300288
1970-01-01T00:00:00+00:00,26073260032,0,369872896,20455424,0,31628300288
1970-01-01T00:00:00+00:00,26073260032,0,369872896,20455424,0,31628300288
1970-01-01T00:00:00+00:00,26073260032,0,369872896,20455424,0,31628300288
1970-01-01T00:00:00+00:00,26073260032,0,369872896,20455424,0,31628300288
1970-01-01T00:00:00+00:00,26073260032,0,369872896,20455424,0,31628300288
1970-01-01T00:00:00+00:00,26073260032,0,369872896,20455424,0,31628300288
1970-01-01T00:00:00+00:00,26073260032,0,369872896,20455424,0,31628300288
1970-01-01T00:00:00+00:00,26073260032,0,369872896,20455424,0,31628300288
1970-01-01T00:00:00+00:00,26073260032,0,369872896,20455424,0,31628300288
1970-01-01T00:00:00+00:00,26073260032,0,369872896,20455424,0,31628300288
1970-01-01T00:00:00+00:00,26073175381,0,369876992,20542805.333,0,31628300288
1970-01-01T00:00:00+00:00,26073006080,0,369885184,20717568,0,31628300288
1970-01-01T00:00:00+00:00,272412672,0,369893376,20774912,0,31628300288
1970-01-01T00:00:00+00:00,272412672,0,369893376,20774912,0,31628300288
1970-01-01T00:00:00+00:00,272412672,0,369893376,20774912,0,31628300288
1970-01-01T00:00:00+00:00,272412672,0,369893376,20774912,0,31628300288
1970-01-01T00:00:00+00:00,272412672,0,369893376,20774912,0,31628300288
1970-01-01T00:00:00+00:00,272412672,0,369893376,20774912,0,31628300288
1970-01-01T00:00:00+00:00,272412672,0,369893376,20774912,0,31628300288
1970-01-01T00:00:00+00:00,272412672,0,369893376,20774912,0,31628300288
1970-01-01T00:00:00+00:00,272412672,0,369893376,20774912,0,31628300288
1970-01-01T00:00:00+00:00,272412672,0,369893376,20774912,0,31628300288
1970-01-01T00:00:00+00:00,272412672,0,369893376,20774912,0,31628300288
1970-01-01T00:00:00+00:00,272412672,0,369893376,20774912,0,31628300288
1970-01-01T00:00:00+00:00,271626240,0,369901568,21028864,0,31628300288
1970-01-01T00:00:00+00:00,271626240,0,369901568,21028864,0,31628300288
1970-01-01T00:00:00+00:00,271626240,0,369901568,21028864,0,31628300288
1970-01-01T00:00:00+00:00,271626240,0,369901568,21028864,0,31628300288
1970-01-01T00:00:00+00:00,271626240,0,369901568,21028864,0,31628300288
1970-01-01T00:00:00+00:00,271626240,0,369901568,21028864,0,31628300288
1970-01-01T00:00:00+00:00,271626240,0,369901568,21028864,0,31628300288
1970-01-01T00:00:00+00:00,271626240,0,369901568,21028864,0,31628300288
1970-01-01T00:00:00+00:00,271626240,0,369901568,21028864,0,31628300288
1970-01-01T00:00:00+00:00,271626240,0,369901568,21028864,0,31628300288
1970-01-01T00:00:00+00:00,271626240,0,369901568,21028864,0,31628300288
1970-01-01T00:00:00+00:00,271626240,0,369901568,21028864,0,31628300288
1970-01-01T00:00:00+00:00,271298560,0,370106368,21274624,0,31628300288
1970-01-01T00:00:00+00:00,271298560,0,370106368,21274624,0,31628300288
1970-01-01T00:00:00+00:00,271298560,0,370106368,21274624,0,31628300288
1970-01-01T00:00:00+00:00,271298560,0,370106368,21274624,0,31628300288
1970-01-01T00:00:00+00:00,271298560,0,370106368,21274624,0,31628300288
1970-01-01T00:00:00+00:00,271298560,0,370106368,21274624,0,31628300288
1970-01-01T00:00:00+00:00,271298560,0,370106368,21274624,0,31628300288
1970-01-01T00:00:00+00:00,271298560,0,370106368,21274624,0,31628300288
1970-01-01T00:00:00+00:00,271298560,0,370106368,21274624,0,31628300288
1970-01-01T00:00:00+00:00,271298560,0,370106368,21274624,0,31628300288
1970-01-01T00:00:00+00:00,271298560,0,370106368,21274624,0,31628300288
1970-01-01T00:00:00+00:00,271298560,0,370106368,21274624,0,31628300288
1970-01-01T00:00:00+00:00,269942784,0,370122752,21590016,0,31628300288
1970-01-01T00:00:00+00:00,824393728,0,370117290.67,21633706.667,0,31628300288
1970-01-01T00:00:00+00:00,1101619200,0,370114560,21655552,0,31628300288
