Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Swap\g,Total\g
1970-01-01T00:00:00+00:00,319500288,0,2671050752,20725760,0,31628300288
1970-01-01T00:00:00+00:00,319500288,0,2671050752,20725760,0,31628300288
1970-01-01T00:00:00+00:00,319500288,0,2671050752,20725760,0,31628300288
1970-01-01T00:00:00+00:00,319500288,0,2671050752,20725760,0,31628300288
1970-01-01T00:00:00+00:00,319500288,0,2671050752,20725760,0,31628300288
1970-01-01T00:00:00+00:00,319500288,0,2671050752,20725760,0,31628300288
1970-01-01T00:00:00+00:00,319459328,0,2671063859.2,20799488,0,31628300288
1970-01-01T00:00:00+00:00,319302314.67,0,2671083520,20914449.067,0,31628300288
1970-01-01T00:00:00+00:00,317964288,0,2671083520,20975616,0,31628300288
1970-01-01T00:00:00+00:00,317964288,0,2671083520,20975616,0,31628300288
1970-01-01T00:00:00+00:00,317964288,0,2671083520,20975616,0,31628300288
1970-01-01T00:00:00+00:00,317964288,0,2671083520,20975616,0,31628300288
1970-01-01T00:00:00+00:00,317964288,0,2671083520,20975616,0,31628300288
1970-01-01T00:00:00+00:00,317964288,0,2671083520,20975616,0,31628300288
1970-01-01T00:00:00+00:00,317964288,0,2671083520,20975616,0,31628300288
1970-01-01T00:00:00+00:00,317964288,0,2671083520,20975616,0,31628300288
1970-01-01T00:00:00+00:00,317964288,0,2671083520,20975616,0,31628300288
1970-01-01T00:00:00+00:00,317964288,0,2671083520,20975616,0,31628300288
1970-01-01T00:00:00+00:00,317964288,0,2671083520,20975616,0,31628300288
1970-01-01T00:00:00+00:00,317964288,0,2671083520,20975616,0,31628300288
1970-01-01T00:00:00+00:00,319303680,0,2671104000,21180416,0,31628300288
1970-01-01T00:00:00+00:00,319303680,0,2671104000,21180416,0,31628300288
1970-01-01T00:00:00+00:00,319303680,0,2671104000,21180416,0,31628300288
1970-01-01T00:00:00+00:00,319303680,0,2671104000,21180416,0,31628300288
1970-01-01T00:00:00+00:00,319303680,0,2671104000,21180416,0,31628300288
1970-01-01T00:00:00+00:00,319303680,0,2671104000,21180416,0,31628300288
1970-01-01T00:00:00+00:00,319303680,0,2671104000,21180416,0,31628300288
1970-01-01T00:00:00+00:00,319303680,0,2671104000,21180416,0,31628300288
1970-01-01T00:00:00+00:00,319303680,0,2671104000,21180416,0,31628300288
1970-01-01T00:00:00+00:00,319303680,0,2671104000,21180416,0,31628300288
1970-01-01T00:00:00+00:00,319303680,0,2671104000,21180416,0,31628300288
1970-01-01T00:00:00+00:00,319303680,0,2671104000,21180416,0,31628300288
1970-01-01T00:00:00+00:00,318316544,0,2671140864,21372928,0,31628300288
1970-01-01T00:00:00+00:00,318316544,0,2671140864,21372928,0,31628300288
1970-01-01T00:00:00+00:00,318316544,0,2671140864,21372928,0,31628300288
1970-01-01T00:00:00+00:00,318316544,0,2671140864,21372928,0,31628300288
1970-01-01T00:00:00+00:00,318316544,0,2671140864,21372928,0,31628300288
1970-01-01T00:00:00+00:00,318316544,0,2671140864,21372928,0,31628300288
1970-01-01T00:00:00+00:00,318316544,0,2671140864,21372928,0,31628300288
1970-01-01T00:00:00+00:00,318316544,0,2671140864,21372928,0,31628300288
1970-01-01T00:00:00+00:00,318316544,0,2671140864,21372928,0,31628300288
1970-01-01T00:00:00+00:00,318316544,0,2671140864,21372928,0,31628300288
1970-01-01T00:00:00+00:00,318316544,0,2671140864,21372928,0,31628300288
1970-01-01T00:00:00+00:00,318316544,0,2671140864,21372928,0,31628300288
1970-01-01T00:00:00+00:00,317808640,0,2671546368,21639168,0,31628300288
1970-01-01T00:00:00+00:00,317808640,0,2671546368,21639168,0,31628300288
1970-01-01T00:00:00+00:00,317808640,0,2671546368,21639168,0,31628300288
1970-01-01T00:00:00+00:00,317808640,0,2671546368,21639168,0,31628300288
1970-01-01T00:00:00+00:00,317808640,0,2671546368,21639168,0,31628300288
1970-01-01T00:00:00+00:00,317808640,0,2671546368,21639168,0,31628300288
1970-01-01T00:00:00+00:00,318953881.6,0,2671643033.6,21701427.2,0,31628300288
1970-01-01T00:00:00+00:00,320671744,0,2671788032,21794816,0,31628300288
1970-01-01T00:00:00+00:00,320671744,0,2671788032,21794816,0,31628300288
1970-01-01T00:00:00+00:00,321856853.33,0,2671910912,22106112,0,31628300288
1970-01-01T00:00:00+00:00,322449408,0,2671972352,22261760,0,31628300288
1970-01-01T00:00:00+00:00,322449408,0,2671972352,22261760,0,31628300288
1970-01-01T00:00:00+00:00,12506898432,0,2688974848,22925312,0,31628300288
1970-01-01T00:00:00+00:00,12506898432,0,2688974848,22925312,0,31628300288
1970-01-01T00:00:00+00:00,12506898432,0,2688974848,22925312,0,31628300288
1970-01-01T00:00:00+00:00,12506898432,0,2688974848,22925312,0,31628300288
1970-01-01T00:00:00+00:00,12506898432,0,2688974848,22925312,0,31628300288
1970-01-01T00:00:00+00:00,12506898432,0,2688974848,22925312,0,31628300288
1970-01-01T00:00:00+00:00,12506898432,0,2688974848,22925312,0,31628300288
1970-01-01T00:00:00+00:00,12506898432,0,2688974848,22925312,0,31628300288
1970-01-01T00:00:00+00:00,12506898432,0,2688974848,22925312,0,31628300288
1970-01-01T00:00:00+00:00,12506898432,0,2688974848,22925312,0,31628300288
1970-01-01T00:00:00+00:00,12506898432,0,2688974848,22925312,0,31628300288
1970-01-01T00:00:00+00:00,12506898432,0,2688974848,22925312,0,31628300288
1970-01-01T00:00:00+00:00,12506656768,0,2689122304,23166976,0,31628300288
1970-01-01T00:00:00+00:00,12506656768,0,2689122304,23166976,0,31628300288
1970-01-01T00:00:00+00:00,12506656768,0,2689122304,23166976,0,31628300288
1970-01-01T00:00:00+00:00,12506656768,0,2689122304,23166976,0,31628300288
1970-01-01T00:00:00+00:00,320917504,0,2689146880,23289856,0,31628300288
1970-01-01T00:00:00+00:00,320917504,0,2689146880,23289856,0,31628300288
1970-01-01T00:00:00+00:00,320917504,0,2689146880,23289856,0,31628300288
1970-01-01T00:00:00+00:00,320917504,0,2689146880,23289856,0,31628300288
1970-01-01T00:00:00+00:00,320917504,0,2689146880,23289856,0,31628300288
1970-01-01T00:00:00+00:00,320917504,0,2689146880,23289856,0,31628300288
1970-01-01T00:00:00+00:00,320917504,0,2689146880,23289856,0,31628300288
1970-01-01T00:00:00+00:00,320917504,0,2689146880,23289856,0,31628300288
1970-01-01T00:00:00+00:00,320917504,0,2689146880,23289856,0,31628300288
1970-01-01T00:00:00+00:00,320917504,0,2689146880,23289856,0,31628300288
1970-01-01T00:00:00+00:00,320917504,0,2689146880,23289856,0,31628300288
1970-01-01T00:00:00+00:00,320917504,0,2689146880,23289856,0,31628300288
1970-01-01T00:00:00+00:00,320241664,0,2689339392,23457792,0,31628300288
1970-01-01T00:00:00+00:00,320241664,0,2689339392,23457792,0,31628300288
1970-01-01T00:00:00+00:00,320241664,0,2689339392,23457792,0,31628300288
1970-01-01T00:00:00+00:00,320241664,0,2689339392,23457792,0,31628300288
1970-01-01T00:00:00+00:00,320241664,0,2689339392,23457792,0,31628300288
1970-01-01T00:00:00+00:00,320241664,0,2689339392,23457792,0,31628300288
1970-01-01T00:00:00+00:00,320241664,0,2689339392,23457792,0,31628300288
1970-01-01T00:00:00+00:00,320241664,0,2689339392,23457792,0,31628300288
1970-01-01T00:00:00+00:00,320241664,0,2689339392,23457792,0,31628300288
1970-01-01T00:00:00+00:00,320241664,0,2689339392,23457792,0,31628300288
1970-01-01T00:00:00+00:00,320241664,0,2689339392,23457792,0,31628300288
1970-01-01T00:00:00+00:00,320241664,0,2689339392,23457792,0,31628300288
1970-01-01T00:00:00+00:00,319967232,0,2689380352,23638016,0,31628300288
1970-01-01T00:00:00+00:00,319967232,0,2689380352,23638016,0,31628300288
1970-01-01T00:00:00+00:00,319967232,0,2689380352,23638016,0,31628300288
1970-01-01T00:00:00+00:00,319967232,0,2689380352,23638016,0,31628300288
1970-01-01T00:00:00+00:00,319967232,0,2689380352,23638016,0,31628300288
1970-01-01T00:00:00+00:00,319967232,0,2689380352,23638016,0,31628300288
1970-01-01T00:00:00+00:00,319967232,0,2689380352,23638016,0,31628300288
1970-01-01T00:00:00+00:00,319967232,0,2689380352,23638016,0,31628300288
1970-01-01T00:00:00+00:00,319967232,0,2689380352,23638016,0,31628300288
1970-01-01T00:00:00+00:00,319967232,0,2689380352,23638016,0,31628300288
1970-01-01T00:00:00+00:00,5120390485.3,0,2689392640,23725397.333,0,31628300288
1970-01-01T00:00:00+00:00,14721236992,0,2689417216,23900160,0,31628300288
1970-01-01T00:00:00+00:00,14721236992,0,2689417216,23900160,0,31628300288
1970-01-01T00:00:00+00:00,5093037397.3,0,1660149760,18094762.667,0,31628300288
1970-01-01T00:00:00+00:00,278937600,0,1145516032,15192064,0,31628300288
1970-01-01T00:00:00+00:00,278937600,0,1145516032,15192064,0,31628300288
1970-01-01T00:00:00+00:00,278937600,0,1145516032,15192064,0,31628300288
1970-01-01T00:00:00+00:00,278937600,0,1145516032,15192064,0,31628300288
1970-01-01T00:00:00+00:00,278937600,0,1145516032,15192064,0,31628300288
1970-01-01T00:00:00+00:00,278937600,0,1145516032,15192064,0,31628300288
1970-01-01T00:00:00+00:00,278937600,0,1145516032,15192064,0,31628300288
1970-01-01T00:00:00+00:00,280207360,0,1145524224,15399594.667,0,31628300288
1970-01-01T00:00:00+00:00,280842240,0,1145528320,15503360,0,31628300288
1970-01-01T00:00:00+00:00,280842240,0,1145528320,15503360,0,31628300288
1970-01-01T00:00:00+00:00,280842240,0,1145528320,15503360,0,31628300288
1970-01-01T00:00:00+00:00,280842240,0,1145528320,15503360,0,31628300288
1970-01-01T00:00:00+00:00,281216341.33,0,1145535146.7,15544320,0,31628300288
1970-01-01T00:00:00+00:00,281964544,0,1145548800,15626240,0,31628300288
1970-01-01T00:00:00+00:00,281964544,0,1145548800,15626240,0,31628300288
1970-01-01T00:00:00+00:00,281964544,0,1145548800,15626240,0,31628300288
1970-01-01T00:00:00+00:00,281964544,0,1145548800,15626240,0,31628300288
1970-01-01T00:00:00+00:00,281964544,0,1145548800,15626240,0,31628300288
1970-01-01T00:00:00+00:00,281964544,0,1145548800,15626240,0,31628300288
1970-01-01T00:00:00+00:00,281964544,0,1145548800,15626240,0,31628300288
1970-01-01T00:00:00+00:00,281964544,0,1145548800,15626240,0,31628300288
1970-01-01T00:00:00+00:00,281964544,0,1145548800,15626240,0,31628300288
1970-01-01T00:00:00+00:00,281964544,0,1145548800,15626240,0,31628300288
1970-01-01T00:00:00+00:00,283086848,0,1145559722.7,15795541.333,0,31628300288
1970-01-01T00:00:00+00:00,283648000,0,1145565184,15880192,0,31628300288
1970-01-01T00:00:00+00:00,283648000,0,1145565184,15880192,0,31628300288
1970-01-01T00:00:00+00:00,283648000,0,1145565184,15880192,0,31628300288
1970-01-01T00:00:00+00:00,283648000,0,1145565184,15880192,0,31628300288
1970-01-01T00:00:00+00:00,283648000,0,1145565184,15880192,0,31628300288
1970-01-01T00:00:00+00:00,283648000,0,1145565184,15880192,0,31628300288
1970-01-01T00:00:00+00:00,283648000,0,1145565184,15880192,0,31628300288
1970-01-01T00:00:00+00:00,283918336,0,1145712640,16172373.333,0,31628300288
1970-01-01T00:00:00+00:00,284053504,0,1145786368,16318464,0,31628300288
1970-01-01T00:00:00+00:00,284053504,0,1145786368,16318464,0,31628300288
1970-01-01T00:00:00+00:00,6508941312,0,1146945536,16633856,0,31628300288
1970-01-01T00:00:00+00:00,6508941312,0,1146945536,16633856,0,31628300288
1970-01-01T00:00:00+00:00,12069419691,0,1146945536,16644778.667,0,31628300288
1970-01-01T00:00:00+00:00,23190376448,0,1146945536,16666624,0,31628300288
1970-01-01T00:00:00+00:00,23190376448,0,1146945536,16666624,0,31628300288
1970-01-01T00:00:00+00:00,19940894037,0,1147032917.3,16723968,0,31628300288
1970-01-01T00:00:00+00:00,18316152832,0,1147076608,16752640,0,31628300288
1970-01-01T00:00:00+00:00,18316152832,0,1147076608,16752640,0,31628300288
1970-01-01T00:00:00+00:00,18316152832,0,1147076608,16752640,0,31628300288
1970-01-01T00:00:00+00:00,18316152832,0,1147076608,16752640,0,31628300288
1970-01-01T00:00:00+00:00,18317198677,0,1147077973.3,16788138.667,0,31628300288
1970-01-01T00:00:00+00:00,18319290368,0,1147080704,16859136,0,31628300288
1970-01-01T00:00:00+00:00,18319290368,0,1147080704,16859136,0,31628300288
1970-01-01T00:00:00+00:00,6296973312,0,1147094357.3,16889173.333,0,31628300288
1970-01-01T00:00:00+00:00,285814784,0,1147101184,16904192,0,31628300288
1970-01-01T00:00:00+00:00,285814784,0,1147101184,16904192,0,31628300288
1970-01-01T00:00:00+00:00,285814784,0,1147101184,16904192,0,31628300288
1970-01-01T00:00:00+00:00,285814784,0,1147101184,16904192,0,31628300288
