group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
intial_10000_fanal_99,,,,,46815543.0,ns,152929
intial_10000_fanal_99,,,,,49485816.0,ns,156050
intial_10000_fanal_99,,,,,51016499.0,ns,159171
intial_10000_fanal_99,,,,,48494496.0,ns,162292
intial_10000_fanal_99,,,,,51859357.0,ns,165413
intial_10000_fanal_99,,,,,49972572.0,ns,168534
intial_10000_fanal_99,,,,,52445094.0,ns,171655
intial_10000_fanal_99,,,,,54864733.0,ns,174776
intial_10000_fanal_99,,,,,54251847.0,ns,177897
intial_10000_fanal_99,,,,,55055640.0,ns,181018
intial_10000_fanal_99,,,,,55613840.0,ns,184139
intial_10000_fanal_99,,,,,58561946.0,ns,187260
intial_10000_fanal_99,,,,,59965125.0,ns,190381
intial_10000_fanal_99,,,,,60127398.0,ns,193502
intial_10000_fanal_99,,,,,62111866.0,ns,196623
intial_10000_fanal_99,,,,,63516041.0,ns,199744
intial_10000_fanal_99,,,,,64348587.0,ns,202865
intial_10000_fanal_99,,,,,63020769.0,ns,205986
intial_10000_fanal_99,,,,,65182655.0,ns,209107
intial_10000_fanal_99,,,,,69073852.0,ns,212228
intial_10000_fanal_99,,,,,65597955.0,ns,215349
intial_10000_fanal_99,,,,,69609986.0,ns,218470
intial_10000_fanal_99,,,,,71250877.0,ns,221591
intial_10000_fanal_99,,,,,70878667.0,ns,224712
intial_10000_fanal_99,,,,,72611155.0,ns,227833
intial_10000_fanal_99,,,,,73273817.0,ns,230954
intial_10000_fanal_99,,,,,73865308.0,ns,234075
intial_10000_fanal_99,,,,,73580097.0,ns,237196
intial_10000_fanal_99,,,,,75837145.0,ns,240317
intial_10000_fanal_99,,,,,76575487.0,ns,243438
intial_10000_fanal_99,,,,,76518754.0,ns,246559
intial_10000_fanal_99,,,,,80407509.0,ns,249680
intial_10000_fanal_99,,,,,81282889.0,ns,252801
intial_10000_fanal_99,,,,,78284482.0,ns,255922
intial_10000_fanal_99,,,,,79083814.0,ns,259043
intial_10000_fanal_99,,,,,83226214.0,ns,262164
intial_10000_fanal_99,,,,,85164144.0,ns,265285
intial_10000_fanal_99,,,,,85776415.0,ns,268406
intial_10000_fanal_99,,,,,84356070.0,ns,271527
intial_10000_fanal_99,,,,,84742920.0,ns,274648
intial_10000_fanal_99,,,,,86406069.0,ns,277769
intial_10000_fanal_99,,,,,87233497.0,ns,280890
intial_10000_fanal_99,,,,,87790869.0,ns,284011
intial_10000_fanal_99,,,,,89617527.0,ns,287132
intial_10000_fanal_99,,,,,91818064.0,ns,290253
intial_10000_fanal_99,,,,,90870872.0,ns,293374
intial_10000_fanal_99,,,,,91763038.0,ns,296495
intial_10000_fanal_99,,,,,92485333.0,ns,299616
intial_10000_fanal_99,,,,,93101631.0,ns,302737
intial_10000_fanal_99,,,,,93026737.0,ns,305858
intial_10000_fanal_99,,,,,97717449.0,ns,308979
intial_10000_fanal_99,,,,,102010062.0,ns,312100
